"","ID","cohorte","stimulus","word_freq","pseudoword_type","lexicality","length","display_condition","rt","accuracy","time_of_each_apparition","time_of_each_disparition"
"1054","7bQeij","dyslexic_children","auseu",0,3,"pseudoword",5,10,1255.527,1,"590560.473,590660.272,590760.199,590860.356,590960.36,591060.171,591160.321,591260.35,591360.285,591460.239,591560.367,591660.281,591760.275","590610.383,590710.469,590810.28,590910.387,591010.45,591110.29,591210.142,591310.402,591410.435,591510.278,591610.423,591710.139,591810.295"
"1055","7bQeij","dyslexic_children","campagne",3,0,"word",8,0.01,1661.34800009534,1,"420653.052",""
"1056","7bQeij","dyslexic_children","boutice",0,4,"pseudoword",7,15,2439.86400009537,0,"138556.036,138622.831,138689.492,138756.081,138822.909,138889.315,138956.163,139022.852,139089.52,139156.064,139222.947,139289.541,139355.999,139422.837,139489.509,139556.08,139622.945,139689.513,139756.063,139822.844,139889.374,139956.069,140022.872,140089.487,140156.069,140222.899,140289.506,140356.071,140422.605,140489.48,140556.063,140622.84,140689.335,140755.978,140822.654,140889.405,140956.019","138589.531,138656.134,138722.899,138789.415,138856.041,138922.877,138989.545,139056.037,139122.848,139189.526,139256.092,139322.8,139389.329,139456.071,139522.849,139589.532,139656.077,139722.872,139789.512,139856.068,139922.585,139989.528,140056.09,140122.842,140189.525,140256.08,140322.83,140389.371,140456.099,140522.919,140589.51,140655.989,140722.652,140789.327,140856.118,140922.605,140989.512"
"1057","7bQeij","dyslexic_children","environ",3,0,"word",7,15,1979.61999995227,1,"886227.18,886293.716,886360.538,886427.165,886493.741,886560.528,886627.191,886693.647,886760.538,886827.195,886893.78,886960.537,887027.185,887093.709,887160.523,887227.114,887293.722,887360.477,887427.159,887493.675,887560.517,887627.175,887693.707,887760.446,887826.973,887893.67,887960.524,888027.15,888093.672,888160.527","886260.538,886327.176,886393.732,886460.535,886527.149,886593.736,886660.527,886727.162,886793.74,886860.535,886927.169,886993.732,887060.417,887127.181,887193.617,887260.448,887327.165,887393.714,887460.533,887527.158,887593.694,887660.519,887726.923,887793.676,887860.514,887927.174,887993.704,888060.382,888127.157,888193.702"
"1058","7bQeij","dyslexic_children","romance",1,0,"word",7,15,1812.0290000001,1,"1068424.971,1068491.754,1068558.556,1068625.161,1068691.766,1068758.523,1068825.161,1068891.73,1068958.477,1069025.155,1069091.779,1069158.552,1069225.154,1069291.747,1069358.543,1069424.95,1069491.723,1069558.462,1069625.149,1069691.639,1069758.31,1069825.181,1069891.774,1069958.489,1070025.091,1070091.736,1070158.521,1070225.146","1068458.484,1068525.166,1068591.825,1068658.557,1068725.157,1068791.791,1068858.558,1068924.995,1068991.765,1069058.412,1069125.153,1069191.749,1069258.531,1069325.15,1069391.736,1069458.471,1069525.145,1069591.745,1069658.308,1069725.003,1069791.69,1069858.545,1069925.027,1069991.807,1070058.357,1070125.149,1070191.744"
"1059","7bQeij","dyslexic_children","prévoir",3,0,"word",7,0.01,2406.25900009542,1,"1036142.141",""
"1060","7bQeij","dyslexic_children","fonsoir",0,6,"pseudoword",7,10,2272.95699999999,1,"171622.543,171722.334,171822.526,171922.682,172022.538,172122.533,172222.538,172322.533,172422.482,172522.549,172622.545,172722.503,172822.422,172922.518,173022.51,173122.517,173222.526,173322.431,173422.533,173522.613,173622.5,173722.478,173822.505","171672.489,171772.494,171872.532,171972.539,172072.528,172172.484,172272.293,172372.507,172472.508,172572.5,172672.496,172772.307,172872.527,172972.488,173072.494,173172.492,173272.316,173372.493,173472.453,173572.473,173672.451,173772.203,173872.471"
"1061","7bQeij","dyslexic_children","accitent",0,6,"pseudoword",8,0.01,2811.6949999046,0,"366420.405",""
"1062","7bQeij","dyslexic_children","bizarre",4,0,"word",7,10,1679.50999995228,0,"751625.29,751725.133,751825.119,751925.129,752025.295,752125.299,752225.116,752325.29,752425.293,752525.286,752625.286,752725.045,752825.121,752925.277,753025.271,753125.285,753225.068","751675.254,751775.195,751875.318,751975.291,752075.303,752175.309,752275.317,752375.307,752475.199,752575.299,752675.202,752775.312,752875.312,752975.301,753075.31,753175.228,753275.247"
"1063","7bQeij","dyslexic_children","enctoit",0,2,"pseudoword",7,10,4422.26200009536,0,"97106.638,97206.633,97306.47,97406.611,97506.524,97606.619,97706.627,97806.612,97906.614,98006.617,98106.611,98206.616,98306.579,98406.562,98506.615,98606.592,98706.594,98806.577,98906.556,99006.595,99106.592,99206.594,99306.593,99406.581,99506.598,99606.413,99706.599,99806.594,99906.591,100006.596,100106.571,100206.59,100306.605,100406.543,100506.568,100606.581,100706.582,100806.579,100906.413,101006.59,101106.574,101206.59,101306.468,101406.401,101506.571","97156.588,97256.533,97356.514,97456.589,97556.579,97656.582,97756.594,97856.405,97956.566,98056.569,98156.579,98256.582,98356.358,98456.584,98556.578,98656.591,98756.588,98856.401,98956.466,99056.573,99156.575,99256.572,99356.417,99456.582,99556.578,99656.56,99756.556,99856.409,99956.574,100056.577,100156.551,100256.552,100356.442,100456.55,100556.58,100656.544,100756.553,100856.558,100956.564,101056.564,101156.555,101256.387,101356.45,101456.556"
"1064","7bQeij","dyslexic_children","gravoi",0,3,"pseudoword",6,0.01,1247.20000009536,0,"350287.2",""
"1065","7bQeij","dyslexic_children","cevoi",0,3,"pseudoword",5,0.01,5345.84000009537,1,"88540.06",""
"1066","7bQeij","dyslexic_children","achat",1,0,"word",5,15,2289.19599995227,1,"679026.104,679092.725,679159.486,679225.964,679292.7,679359.458,679426.114,679492.731,679559.458,679626.107,679692.719,679759.169,679826.039,679892.731,679959.472,680026.098,680092.726,680159.456,680226.085,680292.564,680359.46,680426.087,680492.714,680559.452,680626.096,680692.717,680759.25,680826.091,680892.637,680959.45,681026.094,681092.682,681159.443,681226.086,681292.514","679059.463,679126.11,679192.727,679259.174,679326.093,679392.732,679459.469,679526.099,679592.716,679659.452,679726.107,679792.575,679859.467,679926.108,679992.727,680059.465,680126.142,680192.717,680259.241,680326.038,680392.715,680459.47,680526.086,680592.689,680659.455,680726.096,680792.527,680859.449,680926.07,680992.717,681059.45,681126.079,681192.718,681259.236"
"1067","7bQeij","dyslexic_children","papeir",0,1,"pseudoword",6,0.01,861.170999999973,0,"962976.329",""
"1068","7bQeij","dyslexic_children","lutte",2,0,"word",5,0.01,1639.83799990464,1,"614576.762",""
"1069","7bQeij","dyslexic_children","jout",0,3,"pseudoword",4,10,1502.62199990463,0,"909243.478,909343.393,909443.423,909543.429,909643.444,909743.472,909843.39,909943.45,910043.442,910143.463,910243.484,910343.451,910443.434,910543.391,910643.457","909293.445,909393.936,909493.511,909593.449,909693.429,909793.464,909893.436,909993.437,910093.446,910193.476,910293.434,910393.445,910493.434,910593.449,910693.427"
"1070","7bQeij","dyslexic_children","mueson",0,2,"pseudoword",6,0.01,628.548999904655,1,"820044.551",""
"1071","7bQeij","dyslexic_children","tempête",2,0,"word",7,10,1152.70299999998,0,"828594.297,828694.304,828794.418,828894.234,828994.4,829094.43,829194.425,829294.398,829394.352,829494.439,829594.415,829694.224","828644.303,828744.337,828844.438,828944.278,829044.415,829144.418,829244.419,829344.381,829444.381,829544.412,829644.411"
"1072","7bQeij","dyslexic_children","corme",0,3,"pseudoword",5,15,628.727999952273,1,"816661.072,816727.738,816794.404,816861.222,816927.947,816994.555,817061.305,817127.945,817194.568,817261.291","816694.428,816761.123,816827.751,816894.571,816961.293,817027.948,817094.526,817161.303,817227.747"
"1073","7bQeij","dyslexic_children","mios",0,1,"pseudoword",4,15,905.704999952315,0,"257621.595,257688.243,257754.763,257821.349,257887.995,257954.738,258021.378,258088.232,258154.692,258221.585,258288.24,258354.816,258421.584,258488.228","257654.727,257721.56,257788.111,257854.737,257921.427,257988.038,258054.716,258121.589,258188.041,258254.76,258321.336,258388.166,258454.746,258521.605"
"1074","7bQeij","dyslexic_children","tonnerre",2,0,"word",8,0.01,2791.22100000002,1,"718492.279",""
"1075","7bQeij","dyslexic_children","digne",2,0,"word",5,15,2531.38999990467,0,"1039058.71,1039125.462,1039192.148,1039258.874,1039325.437,1039392.102,1039458.712,1039525.39,1039592.105,1039658.877,1039725.399,1039792.085,1039858.849,1039925.398,1039991.913,1040058.79,1040125.47,1040192.06,1040258.86,1040325.463,1040392.151,1040458.851,1040525.362,1040592.168,1040658.854,1040725.474,1040792.154,1040858.857,1040925.454,1040992.036,1041058.848,1041125.457,1041192.154,1041258.842,1041325.453,1041392.063,1041458.844","1039092.267,1039158.878,1039225.412,1039292.109,1039358.885,1039425.463,1039491.979,1039558.858,1039625.417,1039692.103,1039758.865,1039825.41,1039892.09,1039958.869,1040025.595,1040092.095,1040158.883,1040225.465,1040292.153,1040358.867,1040425.459,1040491.982,1040558.849,1040625.466,1040692.088,1040758.866,1040825.467,1040892.094,1040958.849,1041025.301,1041092.091,1041158.86,1041225.458,1041292.104,1041358.833,1041425.455,1041492.077"
"1076","7bQeij","dyslexic_children","quoi",4,0,"word",4,15,962.030999999959,1,"724408.969,724475.579,724542.222,724608.973,724675.575,724742.142,724808.969,724875.37,724942.03,725008.592,725075.254,725141.907,725208.675,725275.591,725342.084","724442.125,724508.914,724575.579,724642.112,724708.963,724775.569,724842.015,724908.698,724975.354,725041.929,725108.614,725175.3,725242.14,725308.952"
"1077","7bQeij","dyslexic_children","prespue",0,5,"pseudoword",7,10,2091.43500009537,0,"239354.965,239454.994,239555.028,239655.021,239755.038,239855.021,239955.028,240054.974,240154.978,240255.021,240354.982,240455.025,240555.04,240654.95,240755.03,240855.02,240955.02,241054.97,241154.964,241254.975,241354.933","239405.067,239505.041,239604.826,239705.052,239805.052,239905.038,240005.054,240104.843,240205.046,240305.045,240405.045,240505.029,240604.814,240705.043,240805.039,240905.045,241005.031,241104.907,241205.043,241305.032,241404.782"
"1078","7bQeij","dyslexic_children","jamde",0,5,"pseudoword",5,10,1730.36800004763,1,"657826.332,657926.325,658026.161,658126.338,658226.336,658326.33,658426.322,658526.154,658626.318,658726.322,658826.314,658926.331,659026.334,659126.263,659226.32,659326.314,659426.308,659526.331","657876.331,657976.298,658076.263,658176.344,658276.341,658376.326,658476.356,658576.316,658676.299,658776.304,658876.335,658976.313,659076.173,659176.341,659276.331,659376.335,659476.333"
"1079","7bQeij","dyslexic_children","oublir",0,2,"pseudoword",6,10,1301.86299990467,0,"881793.737,881893.774,881993.729,882093.765,882193.79,882293.757,882393.753,882493.722,882593.745,882693.725,882793.673,882893.813,882993.728","881843.785,881943.832,882043.762,882143.672,882243.838,882343.771,882443.766,882543.855,882643.719,882743.791,882843.761,882943.816,883043.765"
"1080","7bQeij","dyslexic_children","desu",0,4,"pseudoword",4,10,1922.51399995232,1,"252588.286,252688.144,252788.294,252888.114,252988.126,253088.293,253188.282,253288.305,253388.112,253488.057,253588.062,253688.098,253788.034,253888.043,253988.025,254088.047,254188.246,254288.035,254388.258,254488.274","252638.331,252738.115,252838.092,252938.09,253038.275,253138.147,253238.147,253338.111,253438.066,253538.057,253638.043,253738.059,253838.038,253938.038,254038.063,254138.054,254238.259,254338.202,254438.259"
"1081","7bQeij","dyslexic_children","dequis",0,5,"pseudoword",6,10,1245.62699995236,1,"976926.173,977026.183,977126.164,977226.17,977326.006,977426.184,977526.194,977626.18,977726.174,977826.037,977926.187,978026.159,978126.162","976976.191,977076.189,977176.18,977276.15,977376.146,977476.175,977576.169,977676.231,977776.154,977876.131,977976.231,978076.163"
"1082","7bQeij","dyslexic_children","piet",0,6,"pseudoword",4,15,1271.75500009535,0,"1054258.645,1054325.319,1054391.976,1054458.69,1054525.315,1054591.917,1054658.52,1054725.285,1054791.911,1054858.702,1054925.31,1054991.905,1055058.701,1055125.3,1055191.837,1055258.686,1055325.311,1055391.897,1055458.679,1055525.319","1054291.975,1054358.704,1054425.317,1054491.905,1054558.686,1054625.317,1054691.791,1054758.689,1054825.309,1054891.917,1054958.712,1055025.309,1055091.999,1055158.692,1055225.335,1055291.918,1055358.692,1055425.304,1055491.924"
"1083","7bQeij","dyslexic_children","réponrde",0,1,"pseudoword",8,10,1539.76399999997,0,"1016525.736,1016625.743,1016725.707,1016825.734,1016925.721,1017025.732,1017125.737,1017225.708,1017325.728,1017425.715,1017525.723,1017625.729,1017725.563,1017825.744,1017925.729,1018025.736","1016575.758,1016675.577,1016775.736,1016875.733,1016975.716,1017075.734,1017175.626,1017275.695,1017375.73,1017475.729,1017575.722,1017675.633,1017775.719,1017875.715,1017975.714"
"1084","7bQeij","dyslexic_children","paix",4,0,"word",4,15,1795.38800000004,1,"586027.112,586093.76,586160.287,586227.113,586293.72,586360.383,586427.123,586493.728,586560.491,586626.956,586693.71,586760.378,586827.106,586893.756,586960.436,587027.114,587093.753,587160.227,587227.032,587293.719,587360.449,587427.09,587493.72,587560.334,587627.011,587693.736,587760.306","586060.311,586126.921,586193.753,586260.394,586327.108,586393.747,586460.359,586527.122,586593.75,586660.339,586727.101,586793.761,586860.42,586926.988,586993.752,587060.31,587126.96,587193.702,587260.33,587327.092,587393.749,587460.558,587527.11,587593.746,587660.171,587727.107,587793.748"
"1085","7bQeij","dyslexic_children","réagir",2,0,"word",6,0.01,2031.587,1,"336803.913",""
"1086","7bQeij","dyslexic_children","dansusse",0,3,"pseudoword",8,10,3345.76900009537,0,"271154.631,271254.627,271354.614,271454.566,271554.613,271654.611,271754.611,271854.573,271954.508,272054.665,272154.579,272254.616,272354.577,272454.573,272554.673,272654.633,272754.616,272854.605,272954.637,273054.613,273154.579,273254.601,273354.606,273454.584,273554.628,273654.616,273754.592,273854.583,273954.658,274054.587,274154.611,274254.59,274354.588,274454.556","271204.65,271304.694,271404.651,271504.692,271604.634,271704.571,271804.539,271904.696,272004.51,272104.65,272204.632,272304.629,272404.634,272504.476,272604.68,272704.699,272804.632,272904.627,273004.505,273104.68,273204.618,273304.68,273404.679,273504.561,273604.631,273704.679,273804.684,273904.631,274004.567,274104.658,274204.67,274304.678,274404.662"
"1087","7bQeij","dyslexic_children","dent",3,0,"word",4,0.01,1078.03899990465,1,"601243.561",""
"1088","7bQeij","dyslexic_children","piérquoi",0,2,"pseudoword",8,15,3294.57799995231,1,"485378.222,485444.836,485511.515,485578.235,485644.827,485711.552,485778.221,485844.833,485911.43,485978.046,486044.811,486111.544,486178.231,486244.849,486311.43,486378.088,486444.826,486511.304,486578.205,486644.836,486711.431,486778.22,486844.822,486911.431,486978.231,487044.832,487111.273,487178.212,487244.822,487311.416,487378.168,487444.823,487511.333,487578.13,487644.811,487711.535,487778.133,487844.838,487911.342,487978.2,488044.692,488111.397,488178.214,488244.835,488311.346,488378.159,488444.809,488511.304,488578.162,488644.806","485411.464,485478.018,485544.813,485611.433,485678.239,485744.835,485811.551,485878.229,485944.839,486011.317,486078.224,486144.838,486211.442,486278.223,486344.857,486411.429,486478.019,486544.823,486611.423,486678.232,486744.823,486811.435,486878.213,486944.811,487011.322,487078.22,487144.851,487211.504,487278.218,487344.833,487411.427,487478.215,487544.781,487611.417,487678.183,487744.815,487811.373,487878.209,487944.817,488011.335,488078.212,488144.809,488211.363,488278.191,488344.825,488411.415,488478.162,488544.609,488611.363"
"1089","7bQeij","dyslexic_children","préparer",4,0,"word",8,15,2595.43700004765,1,"757575.263,757641.724,757708.614,757775.249,757841.806,757908.612,757975.251,758041.677,758108.614,758175.248,758241.704,758308.389,758375.109,758441.724,758508.615,758575.24,758641.729,758708.605,758775.25,758841.638,758908.515,758975.233,759041.772,759108.58,759175.232,759241.761,759308.591,759375.224,759441.774,759508.598,759575.248,759641.765,759708.586,759775.232,759841.707,759908.504,759975.201,760041.713,760108.589","757608.602,757675.266,757741.804,757808.42,757875.182,757941.677,758008.597,758075.242,758141.729,758208.6,758275.198,758341.749,758408.586,758475.237,758541.778,758608.599,758675.213,758741.772,758808.444,758875.177,758941.772,759008.592,759075.19,759141.766,759208.585,759275.224,759341.754,759408.593,759475.225,759541.755,759608.576,759675.234,759741.758,759808.597,759874.988,759941.672,760008.589,760075.206,760141.765"
"1090","7bQeij","dyslexic_children","tonneau",1,0,"word",7,10,2428.60499990464,1,"532560.995,532661.024,532760.859,532861.026,532961.023,533061.019,533161.028,533261.017,533361.035,533461.03,533561.012,533661.016,533760.852,533860.975,533961.029,534060.962,534161.026,534260.886,534361.025,534460.96,534560.799,534661.006,534760.867,534861.021,534960.996","532611.029,532710.892,532811.031,532911.049,533010.875,533110.819,533211.019,533310.878,533411.029,533510.805,533610.976,533711.022,533811.031,533910.952,534010.843,534111.015,534210.996,534310.967,534411.024,534510.883,534611.019,534711.018,534811.028,534911.011"
"1091","7bQeij","dyslexic_children","fourrure",1,0,"word",8,0.01,2389.6279999523,0,"352037.172",""
"1092","7bQeij","dyslexic_children","épiéser",0,2,"pseudoword",7,15,3279.93499995233,1,"152789.365,152855.988,152922.731,152989.341,153055.815,153122.722,153189.333,153255.927,153322.693,153389.367,153455.964,153522.716,153589.246,153655.917,153722.697,153789.358,153855.865,153922.723,153989.356,154055.848,154122.643,154189.326,154255.918,154322.68,154389.3,154455.914,154522.738,154589.133,154655.901,154722.721,154789.367,154855.928,154922.759,154989.346,155055.964,155122.725,155189.314,155255.96,155322.707,155389.366,155455.907,155522.717,155589.205,155655.891,155722.512,155789.333,155855.925,155922.719,155989.359,156055.966","152822.691,152889.366,152955.927,153022.781,153089.375,153155.98,153222.72,153289.379,153355.942,153422.764,153489.377,153555.832,153622.654,153689.373,153755.855,153822.717,153889.274,153955.908,154022.765,154089.175,154155.937,154222.741,154289.354,154355.886,154422.703,154489.37,154555.854,154622.65,154689.356,154755.924,154822.668,154889.376,154955.895,155022.679,155089.156,155155.913,155222.696,155289.357,155355.927,155422.675,155489.357,155555.963,155622.537,155689.376,155755.978,155822.683,155889.332,155955.893,156022.691"
"1093","7bQeij","dyslexic_children","grouqe",0,5,"pseudoword",6,0.01,1289.07199995231,0,"621926.728",""
"1094","7bQeij","dyslexic_children","éclater",3,0,"word",7,0.01,3212.08500004769,1,"356937.115",""
"1095","7bQeij","dyslexic_children","utiliser",4,0,"word",8,0.01,1529.13500009535,1,"926193.265",""
"1096","7bQeij","dyslexic_children","cuaur",0,2,"pseudoword",5,15,1322.63800004765,1,"714859.062,714925.716,714992.336,715059.056,715125.7,715192.328,715258.848,715325.705,715392.328,715459.041,715525.698,715592.321,715659.024,715725.551,715792.309,715859.025,715925.684,715992.326,716059.018,716125.69","714892.344,714959.048,715025.7,715092.34,715159.058,715225.582,715292.335,715359.047,715425.715,715492.319,715559.036,715625.711,715692.324,715758.815,715825.642,715892.329,715959.012,716025.681,716092.323,716158.996"
"1097","7bQeij","dyslexic_children","joeur",0,1,"pseudoword",5,15,1461.72500004771,1,"474094.975,474161.565,474228.34,474294.997,474361.511,474428.347,474494.976,474561.556,474628.328,474694.984,474761.478,474828.354,474894.788,474961.553,475028.299,475094.974,475161.544,475228.342,475294.989,475361.432,475428.338,475494.973","474128.342,474194.989,474261.564,474328.352,474394.74,474461.567,474528.338,474594.991,474661.55,474728.336,474794.978,474861.455,474928.34,474994.982,475061.555,475128.332,475194.974,475261.518,475328.335,475394.731,475461.557,475528.326"
"1098","7bQeij","dyslexic_children","annoncer",3,0,"word",8,15,1578.63800009538,1,"990059.262,990126.018,990192.638,990259.412,990326.022,990392.563,990459.118,990526.02,990592.508,990659.396,990726.024,990792.556,990859.385,990925.899,990992.629,991059.405,991126.03,991192.504,991259.398,991326.015,991392.543,991459.185,991526.026,991592.549","990092.511,990159.42,990226.024,990292.556,990359.407,990425.881,990492.54,990559.408,990626.035,990692.638,990759.396,990826.017,990892.502,990959.338,991026.04,991092.547,991159.392,991226.021,991292.517,991359.396,991425.861,991492.584,991559.386,991626.032"
"1099","7bQeij","dyslexic_children","traiter",4,0,"word",7,0.01,2794.63899995235,1,"742608.661",""
"1100","7bQeij","dyslexic_children","ghoto",0,6,"pseudoword",5,0.01,1621.85399995232,1,"290604.446",""
"1101","7bQeij","dyslexic_children","second",3,0,"word",6,15,1289.02099995234,1,"376920.279,376986.673,377053.576,377120.274,377186.923,377253.501,377320.284,377386.912,377453.404,377520.278,377586.926,377653.617,377720.278,377786.915,377853.499,377920.285,377986.686,378053.513,378120.291,378186.916","376953.408,377020.212,377086.933,377153.5,377220.288,377286.933,377353.512,377420.277,377486.71,377553.501,377620.276,377686.917,377753.603,377820.289,377886.917,377953.41,378020.286,378086.921,378153.6"
"1102","7bQeij","dyslexic_children","atansion",0,4,"pseudoword",8,0.01,2523.50599999999,1,"244304.994",""
"1103","7bQeij","dyslexic_children","haur",0,2,"pseudoword",4,15,1094.15500000003,0,"750025.345,750091.96,750158.476,750225.314,750291.937,750358.694,750425.328,750491.945,750558.679,750625.312,750691.882,750758.603,750825.14,750891.948,750958.69,751025.322,751091.929","750058.701,750125.333,750191.952,750258.691,750325.319,750391.95,750458.674,750525.321,750591.839,750658.532,750725.266,750791.828,750858.669,750925.324,750991.832,751058.648"
"1104","7bQeij","dyslexic_children","calortio",0,3,"pseudoword",8,15,3161.45000004768,1,"696975.75,697042.506,697109.26,697175.849,697242.483,697309.278,697375.897,697442.515,697508.99,697575.91,697642.62,697709.267,697775.913,697842.657,697909.281,697975.77,698042.501,698109.259,698175.85,698242.623,698309.268,698375.912,698442.55,698509.032,698575.846,698642.54,698709.273,698775.829,698842.496,698909.246,698975.852,699042.498,699109.248,699175.907,699242.505,699309.259,699375.891,699442.495,699508.998,699575.815,699642.479,699709.254,699775.873,699842.483,699909.239,699975.828,700042.302,700109.231","697009.187,697075.862,697142.461,697209.275,697275.913,697342.52,697409.306,697475.732,697542.499,697609.262,697675.905,697742.584,697809.259,697875.906,697942.508,698008.983,698075.893,698142.512,698209.257,698275.843,698342.503,698409.272,698475.901,698542.474,698609.251,698675.784,698742.501,698809.25,698875.907,698942.591,699009.03,699075.78,699142.526,699209.254,699275.764,699342.496,699409.215,699475.712,699542.358,699609.244,699675.839,699742.491,699809.219,699875.808,699942.483,700009.067,700075.809"
"1105","7bQeij","dyslexic_children","riason",0,1,"pseudoword",6,15,1028.40500000003,0,"778691.595,778758.385,778824.832,778891.544,778958.405,779025.013,779091.467,779158.379,779225.008,779291.577,779358.387,779425.007,779491.584,779558.157,779624.987,779691.556","778725.002,778791.528,778858.395,778925.004,778991.591,779058.192,779124.985,779191.595,779258.338,779324.985,779391.546,779458.364,779525.001,779591.415,779658.385"
"1106","7bQeij","dyslexic_children","dieur",0,3,"pseudoword",5,15,2079.22899999999,0,"236771.771,236838.457,236905.079,236971.761,237038.444,237104.869,237171.737,237238.455,237305.018,237371.695,237438.434,237505.082,237571.57,237638.448,237705.081,237771.804,237838.446,237905.066,237971.802,238038.454,238104.947,238171.823,238238.424,238305.071,238371.951,238438.43,238505.071,238571.615,238638.388,238704.995,238771.796,238838.418","236805.087,236871.766,236938.455,237005.083,237071.655,237138.392,237205.082,237271.613,237338.452,237405.073,237471.894,237538.442,237605.058,237671.812,237738.44,237805.072,237871.785,237938.457,238005.072,238071.601,238138.432,238205.064,238271.826,238338.445,238405.061,238471.799,238538.424,238604.916,238671.793,238738.425,238805.064"
"1107","7bQeij","dyslexic_children","gras",2,0,"word",4,0.01,2272.50200009538,1,"230371.898",""
"1108","7bQeij","dyslexic_children","vélo",2,0,"word",4,15,662.194000095362,1,"916310.206,916376.843,916443.406,916510.003,916576.793,916643.405,916710.23,916776.839,916843.397,916910.203","916343.404,916410.169,916476.912,916543.374,916610.208,916676.841,916743.359,916810.228,916876.946,916943.403"
"1109","7bQeij","dyslexic_children","nuar",0,2,"pseudoword",4,10,1272.10799995234,1,"395536.692,395636.705,395736.692,395836.691,395936.707,396036.694,396136.72,396236.695,396336.698,396436.69,396536.695,396636.7,396736.703","395586.719,395686.558,395786.726,395886.711,395986.708,396086.725,396186.541,396286.723,396386.725,396486.72,396586.693,396686.467,396786.725"
"1110","7bQeij","dyslexic_children","menaser",0,4,"pseudoword",7,15,3156.15299995232,0,"548894.147,548960.813,549027.532,549094.152,549160.698,549227.264,549293.988,549360.658,549427.541,549493.945,549560.786,549627.521,549694.141,549760.61,549827.449,549894.158,549960.722,550027.53,550094.165,550160.731,550227.374,550294.106,550360.691,550427.524,550494.149,550560.737,550627.513,550694.145,550760.606,550827.439,550894.145,550960.794,551027.504,551094.132,551160.709,551227.508,551294.133,551360.726,551427.507,551494.141,551560.7,551627.494,551694.133,551760.61,551827.511,551894.093,551960.714,552027.474","548927.533,548994.169,549060.737,549127.396,549193.967,549260.629,549327.264,549394.113,549460.625,549527.516,549594.151,549660.689,549727.336,549794.116,549860.78,549927.491,549994.139,550060.797,550127.511,550194.131,550260.595,550327.509,550394.144,550460.773,550527.509,550594.138,550660.79,550727.514,550794.111,550860.714,550927.504,550994.143,551060.777,551127.514,551194.13,551260.63,551327.506,551394.131,551460.724,551527.514,551594.11,551660.77,551727.49,551793.964,551860.757,551927.481,551994.131"
"1111","7bQeij","dyslexic_children","ofltir",0,2,"pseudoword",6,10,2839.10999990463,1,"107806.49,107906.335,108006.402,108106.5,108206.497,108306.504,108406.494,108506.425,108606.49,108706.489,108806.489,108906.48,109006.265,109106.48,109206.487,109306.48,109406.482,109506.25,109606.475,109706.331,109806.486,109906.502,110006.271,110106.475,110206.502,110306.471,110406.438,110506.263,110606.472","107856.464,107956.41,108056.412,108156.429,108256.473,108356.48,108456.49,108556.414,108656.458,108756.475,108856.4,108956.461,109056.456,109156.456,109256.452,109356.315,109456.466,109556.438,109656.332,109756.303,109856.488,109956.46,110056.452,110156.438,110256.384,110356.452,110456.435,110556.399"
"1112","7bQeij","dyslexic_children","presce",0,4,"pseudoword",6,0.01,261.366999952355,0,"998575.933",""
"1113","7bQeij","dyslexic_children","fouille",1,0,"word",7,10,1677.97899999999,1,"220472.021,220571.992,220672.003,220771.976,220871.697,220971.988,221071.991,221172.004,221271.997,221371.787,221472.001,221571.986,221672.018,221771.983,221871.787,221971.753,222071.758","220521.998,220622.013,220721.992,220822.003,220921.978,221022,221121.98,221222.004,221321.996,221421.995,221522.001,221621.992,221721.978,221821.976,221921.906,222021.802,222121.98"
"1114","7bQeij","dyslexic_children","qlein",0,5,"pseudoword",5,0.01,622.490999952308,0,"644709.809",""
"1115","7bQeij","dyslexic_children","pois",1,0,"word",4,10,762.329000047641,1,"822427.871,822527.883,822627.872,822727.879,822827.658,822927.855,823027.873,823127.881","822477.869,822577.878,822677.886,822777.875,822877.814,822977.863,823077.856,823177.869"
"1116","7bQeij","dyslexic_children","aiter",0,6,"pseudoword",5,15,1127.73699995235,0,"762008.563,762075.189,762141.739,762208.514,762275.187,762341.766,762408.287,762475.139,762541.744,762608.564,762675.185,762741.657,762808.542,762875.207,762941.747,763008.545,763075.156","762041.68,762108.552,762175.2,762241.679,762308.531,762375.198,762441.746,762508.553,762575.176,762641.743,762708.554,762775.212,762841.681,762908.334,762975.134,763041.69,763108.551"
"1117","7bQeij","dyslexic_children","gale",1,0,"word",4,15,2788.47899995232,0,"339337.321,339403.882,339470.639,339537.315,339603.917,339670.718,339737.304,339803.913,339870.697,339937.18,340003.893,340070.693,340137.343,340203.903,340270.578,340337.3,340403.861,340470.397,340537.331,340603.887,340670.684,340737.305,340803.901,340870.69,340937.159,341003.895,341070.674,341137.305,341203.904,341270.669,341337.308,341403.891,341470.497,341537.231,341603.784,341670.438,341737.034,341803.692,341870.592,341937.13,342003.757,342070.313","339370.701,339437.2,339503.922,339570.709,339637.344,339703.918,339770.662,339837.332,339903.92,339970.674,340037.299,340103.919,340170.682,340237.307,340303.923,340370.703,340437.17,340503.901,340570.691,340637.314,340703.896,340770.688,340837.306,340903.899,340970.426,341037.321,341103.904,341170.659,341237.292,341303.875,341370.676,341437.173,341503.813,341570.546,341637.136,341703.714,341770.35,341837.118,341903.858,341970.392,342037.132,342103.72"
